perturbation,severity,time_s,value,window_start_s,window_stop_s
reset_spike,0.0,2.904,-0.13918249309062958,1.0,1.8
reset_spike,0.0,2.912,-0.004173023160547018,1.0,1.8
reset_spike,0.0,2.92,-0.0759192556142807,1.0,1.8
reset_spike,0.0,2.928,-0.05173899978399277,1.0,1.8
reset_spike,0.0,2.936,-0.11963630467653275,1.0,1.8
reset_spike,0.0,2.944,-0.08621764183044434,1.0,1.8
reset_spike,0.0,2.952,-0.10345009714365005,1.0,1.8
reset_spike,0.0,2.96,-0.10910947620868683,1.0,1.8
reset_spike,0.0,2.968,-0.0863330140709877,1.0,1.8
reset_spike,0.0,2.976,-0.06919337064027786,1.0,1.8
reset_spike,0.0,2.984,-0.0707741528749466,1.0,1.8
reset_spike,0.0,2.992,-0.04501471668481827,1.0,1.8
reset_spike,0.0,3.0,-0.051023393869400024,1.0,1.8
reset_spike,0.0,3.008,-0.03681530803442001,1.0,1.8
reset_spike,0.0,3.016,-0.004241238348186016,1.0,1.8
reset_spike,0.0,3.024,0.0005569147760979831,1.0,1.8
reset_spike,0.0,3.032,0.039493292570114136,1.0,1.8
reset_spike,0.0,3.04,0.038419075310230255,1.0,1.8
reset_spike,0.0,3.048,0.0772639736533165,1.0,1.8
reset_spike,0.0,3.056,0.12053728103637695,1.0,1.8
reset_spike,0.0,3.064,0.14307807385921478,1.0,1.8
reset_spike,0.0,3.072,0.18045975267887115,1.0,1.8
reset_spike,0.0,3.08,0.2150675356388092,1.0,1.8
reset_spike,0.0,3.088,0.2646573483943939,1.0,1.8
reset_spike,0.0,3.096,0.29851460456848145,1.0,1.8
reset_spike,0.0,3.104,0.3242614269256592,1.0,1.8
reset_spike,0.0,3.112,0.34378781914711,1.0,1.8
reset_spike,0.0,3.12,0.36965441703796387,1.0,1.8
reset_spike,0.0,3.128,0.3689909279346466,1.0,1.8
reset_spike,0.0,3.136,0.35095468163490295,1.0,1.8
reset_spike,0.0,3.144,0.3094167113304138,1.0,1.8
reset_spike,0.0,3.152,0.22409333288669586,1.0,1.8
reset_spike,0.0,3.16,0.1481962949037552,1.0,1.8
reset_spike,0.0,3.168,0.07715652137994766,1.0,1.8
reset_spike,0.0,3.176,0.0147738391533494,1.0,1.8
reset_spike,0.0,3.184,-0.01872837543487549,1.0,1.8
reset_spike,0.0,3.192,-0.04283300042152405,1.0,1.8
reset_spike,0.0,3.2,-0.055460210889577866,1.0,1.8
reset_spike,0.0,3.208,-0.08214917778968811,1.0,1.8
reset_spike,0.0,3.216,-0.07765131443738937,1.0,1.8
reset_spike,0.0,3.224,-0.07155647873878479,1.0,1.8
reset_spike,0.0,3.232,-0.07776094973087311,1.0,1.8
reset_spike,0.0,3.24,-0.07751249521970749,1.0,1.8
reset_spike,0.0,3.248,-0.06833622604608536,1.0,1.8
reset_spike,0.0,3.256,-0.06748153269290924,1.0,1.8
reset_spike,0.0,3.264,-0.06646808981895447,1.0,1.8
reset_spike,0.0,3.272,-0.06245361641049385,1.0,1.8
reset_spike,0.0,3.28,-0.065997414290905,1.0,1.8
reset_spike,0.0,3.288,-0.06344030797481537,1.0,1.8
reset_spike,0.0,3.296,-0.0407695472240448,1.0,1.8
reset_spike,0.0,3.304,-0.059966444969177246,1.0,1.8
reset_spike,0.0,3.312,-0.060418933629989624,1.0,1.8
reset_spike,0.0,3.32,-0.05685165897011757,1.0,1.8
reset_spike,0.0,3.328,-0.058850549161434174,1.0,1.8
reset_spike,0.0,3.336,-0.04777681827545166,1.0,1.8
reset_spike,0.0,3.344,-0.05300961062312126,1.0,1.8
reset_spike,0.0,3.352,-0.04758085682988167,1.0,1.8
reset_spike,0.0,3.36,-0.04485199600458145,1.0,1.8
reset_spike,0.0,3.368,-0.04275767505168915,1.0,1.8
reset_spike,0.0,3.376,-0.057737745344638824,1.0,1.8
reset_spike,0.0,3.384,-0.06439955532550812,1.0,1.8
reset_spike,0.0,3.392,-0.04700925946235657,1.0,1.8
reset_spike,0.0,3.4,-0.05197823792695999,1.0,1.8
reset_spike,0.0,3.408,-0.05969139561057091,1.0,1.8
reset_spike,0.0,3.416,-0.06317297369241714,1.0,1.8
reset_spike,0.0,3.424,-0.06451722234487534,1.0,1.8
reset_spike,0.0,3.432,-0.0748123750090599,1.0,1.8
reset_spike,0.0,3.44,-0.07497160881757736,1.0,1.8
reset_spike,0.0,3.448,-0.03554043918848038,1.0,1.8
reset_spike,0.0,3.456,0.009211471304297447,1.0,1.8
reset_spike,0.0,3.464,0.012161191552877426,1.0,1.8
reset_spike,0.0,3.472,0.03818001225590706,1.0,1.8
reset_spike,0.0,3.48,0.06228867173194885,1.0,1.8
reset_spike,0.0,3.488,0.08230911940336227,1.0,1.8
reset_spike,0.0,3.496,0.0851304903626442,1.0,1.8
reset_spike,0.0,3.504,0.08318474143743515,1.0,1.8
reset_spike,0.0,3.512,0.062091607600450516,1.0,1.8
reset_spike,0.0,3.52,0.001040373113937676,1.0,1.8
reset_spike,0.0,3.528,-0.04832887277007103,1.0,1.8
reset_spike,0.0,3.536,-0.06627554446458817,1.0,1.8
reset_spike,0.0,3.544,-0.09267625212669373,1.0,1.8
reset_spike,0.0,3.552,-0.09350770711898804,1.0,1.8
reset_spike,0.0,3.56,-0.0930737629532814,1.0,1.8
reset_spike,0.0,3.568,-0.09384387731552124,1.0,1.8
reset_spike,0.0,3.576,-0.09094825387001038,1.0,1.8
reset_spike,0.0,3.584,-0.08769797533750534,1.0,1.8
reset_spike,0.0,3.592,-0.09053501486778259,1.0,1.8
reset_spike,0.0,3.6,-0.08889730274677277,1.0,1.8
reset_spike,0.0,3.608,-0.11946945637464523,1.0,1.8
reset_spike,0.0,3.616,-0.10945834964513779,1.0,1.8
reset_spike,0.0,3.624,0.25856107473373413,1.0,1.8
reset_spike,0.0,3.632,1.1625455617904663,1.0,1.8
reset_spike,0.0,3.64,1.6504640579223633,1.0,1.8
reset_spike,0.0,3.648,1.6349960565567017,1.0,1.8
reset_spike,0.0,3.656,0.525076687335968,1.0,1.8
reset_spike,0.0,3.664,-0.11109627038240433,1.0,1.8
reset_spike,0.0,3.672,0.05589175969362259,1.0,1.8
reset_spike,0.0,3.68,-0.02605736441910267,1.0,1.8
reset_spike,0.0,3.688,-0.021998221054673195,1.0,1.8
reset_spike,0.0,3.696,-0.0598209984600544,1.0,1.8
reset_spike,0.0,3.704,-0.04783429577946663,1.0,1.8
reset_spike,0.0,3.712,-0.0560920275747776,1.0,1.8
reset_spike,0.0,3.72,-0.043972354382276535,1.0,1.8
reset_spike,0.0,3.728,-0.03592747822403908,1.0,1.8
reset_spike,0.0,3.736,-0.023969318717718124,1.0,1.8
reset_spike,0.0,3.744,-0.012814939022064209,1.0,1.8
reset_spike,0.0,3.752,-0.006390566937625408,1.0,1.8
reset_spike,0.0,3.76,0.003282784717157483,1.0,1.8
reset_spike,0.0,3.768,0.014947265386581421,1.0,1.8
reset_spike,0.0,3.776,0.03324827551841736,1.0,1.8
reset_spike,0.0,3.784,0.05227364972233772,1.0,1.8
reset_spike,0.0,3.792,0.0772709846496582,1.0,1.8
reset_spike,0.0,3.8,0.09860625118017197,1.0,1.8
reset_spike,0.0,3.808,0.1273549646139145,1.0,1.8
reset_spike,0.0,3.816,0.1563071757555008,1.0,1.8
reset_spike,0.0,3.824,0.19013965129852295,1.0,1.8
reset_spike,0.0,3.832,0.23270073533058167,1.0,1.8
reset_spike,0.0,3.84,0.2709663510322571,1.0,1.8
reset_spike,0.0,3.848,0.31475958228111267,1.0,1.8
reset_spike,0.0,3.856,0.34730368852615356,1.0,1.8
reset_spike,0.0,3.864,0.3720683157444,1.0,1.8
reset_spike,0.0,3.872,0.398715615272522,1.0,1.8
reset_spike,0.0,3.88,0.42328813672065735,1.0,1.8
reset_spike,0.0,3.888,0.42735788226127625,1.0,1.8
reset_spike,0.0,3.896,0.41041362285614014,1.0,1.8
reset_spike,0.0,3.904,0.3574070334434509,1.0,1.8
reset_spike,0.0,3.912,0.2825438976287842,1.0,1.8
reset_spike,0.0,3.92,0.20324113965034485,1.0,1.8
reset_spike,0.0,3.928,0.13039006292819977,1.0,1.8
reset_spike,0.0,3.936,0.07318946719169617,1.0,1.8
reset_spike,0.0,3.944,0.02746788039803505,1.0,1.8
reset_spike,0.0,3.952,0.0008836506167426705,1.0,1.8
reset_spike,0.0,3.96,-0.016786454245448112,1.0,1.8
reset_spike,0.0,3.968,-0.029986519366502762,1.0,1.8
reset_spike,0.0,3.976,-0.03807877376675606,1.0,1.8
reset_spike,0.0,3.984,-0.04454513266682625,1.0,1.8
reset_spike,0.0,3.992,-0.04690072685480118,1.0,1.8
reset_spike,0.0,4.0,-0.04519038647413254,1.0,1.8
reset_spike,0.0,4.008,-0.047532882541418076,1.0,1.8
reset_spike,0.0,4.016,-0.045124687254428864,1.0,1.8
reset_spike,0.0,4.024,-0.0451340526342392,1.0,1.8
reset_spike,0.0,4.032,-0.04447230324149132,1.0,1.8
reset_spike,0.0,4.04,-0.047853074967861176,1.0,1.8
reset_spike,0.8,0.0,0.3163527250289917,1.0,1.8
reset_spike,0.8,0.008,0.2504439949989319,1.0,1.8
reset_spike,0.8,0.016,0.17489750683307648,1.0,1.8
reset_spike,0.8,0.024,0.08701931685209274,1.0,1.8
reset_spike,0.8,0.032,0.046554386615753174,1.0,1.8
reset_spike,0.8,0.04,0.038531847298145294,1.0,1.8
reset_spike,0.8,0.048,-0.012486159801483154,1.0,1.8
reset_spike,0.8,0.056,-0.0216659065335989,1.0,1.8
reset_spike,0.8,0.064,-0.009993720799684525,1.0,1.8
reset_spike,0.8,0.072,-0.030046049505472183,1.0,1.8
reset_spike,0.8,0.08,-0.031234070658683777,1.0,1.8
reset_spike,0.8,0.088,-0.03486664593219757,1.0,1.8
reset_spike,0.8,0.096,-0.025098329409956932,1.0,1.8
reset_spike,0.8,0.104,-0.017762040719389915,1.0,1.8
reset_spike,0.8,0.112,-0.018257129937410355,1.0,1.8
reset_spike,0.8,0.12,-0.018095877021551132,1.0,1.8
reset_spike,0.8,0.128,-0.02457323670387268,1.0,1.8
reset_spike,0.8,0.136,-0.010183216072618961,1.0,1.8
reset_spike,0.8,0.144,-0.006785479374229908,1.0,1.8
reset_spike,0.8,0.152,-0.018571430817246437,1.0,1.8
reset_spike,0.8,0.16,-0.012741719372570515,1.0,1.8
reset_spike,0.8,0.168,-0.007089864928275347,1.0,1.8
reset_spike,0.8,0.176,0.0029361771885305643,1.0,1.8
reset_spike,0.8,0.184,-0.006401080172508955,1.0,1.8
reset_spike,0.8,0.192,-0.011910521425306797,1.0,1.8
reset_spike,0.8,0.2,-0.013593049719929695,1.0,1.8
reset_spike,0.8,0.208,-0.014186523854732513,1.0,1.8
reset_spike,0.8,0.216,-0.002797803608700633,1.0,1.8
reset_spike,0.8,0.224,-0.02067963220179081,1.0,1.8
reset_spike,0.8,0.232,-0.008893978781998158,1.0,1.8
reset_spike,0.8,0.24,-0.01273004338145256,1.0,1.8
reset_spike,0.8,0.248,-0.02682109735906124,1.0,1.8
reset_spike,0.8,0.256,-0.04126514866948128,1.0,1.8
reset_spike,0.8,0.264,-0.02960525080561638,1.0,1.8
reset_spike,0.8,0.272,0.018617991358041763,1.0,1.8
reset_spike,0.8,0.28,0.0259250421077013,1.0,1.8
reset_spike,0.8,0.288,0.04865310341119766,1.0,1.8
reset_spike,0.8,0.296,0.061949726194143295,1.0,1.8
reset_spike,0.8,0.304,0.10895459353923798,1.0,1.8
reset_spike,0.8,0.312,0.11164890974760056,1.0,1.8
reset_spike,0.8,0.32,0.10070017725229263,1.0,1.8
reset_spike,0.8,0.328,0.1348792165517807,1.0,1.8
reset_spike,0.8,0.336,0.09861070662736893,1.0,1.8
reset_spike,0.8,0.344,0.031209133565425873,1.0,1.8
reset_spike,0.8,0.352,-0.021741414442658424,1.0,1.8
reset_spike,0.8,0.36,-0.07278802245855331,1.0,1.8
reset_spike,0.8,0.368,-0.04290683940052986,1.0,1.8
reset_spike,0.8,0.376,-0.06655805557966232,1.0,1.8
reset_spike,0.8,0.384,-0.07957624644041061,1.0,1.8
reset_spike,0.8,0.392,-0.07424033433198929,1.0,1.8
reset_spike,0.8,0.4,-0.07660335302352905,1.0,1.8
reset_spike,0.8,0.408,-0.0688837543129921,1.0,1.8
reset_spike,0.8,0.416,-0.05574355274438858,1.0,1.8
reset_spike,0.8,0.424,-0.07108218222856522,1.0,1.8
reset_spike,0.8,0.432,-0.09989122301340103,1.0,1.8
reset_spike,0.8,0.44,-0.10009217262268066,1.0,1.8
reset_spike,0.8,0.448,0.17193788290023804,1.0,1.8
reset_spike,0.8,0.456,1.0455163717269897,1.0,1.8
reset_spike,0.8,0.464,1.6143518686294556,1.0,1.8
reset_spike,0.8,0.472,1.6970783472061157,1.0,1.8
reset_spike,0.8,0.48,0.7343391180038452,1.0,1.8
reset_spike,0.8,0.488,-0.09079523384571075,1.0,1.8
reset_spike,0.8,0.496,0.05571967735886574,1.0,1.8
reset_spike,0.8,0.504,-0.003071765648201108,1.0,1.8
reset_spike,0.8,0.512,0.004657285287976265,1.0,1.8
reset_spike,0.8,0.52,-0.04053065925836563,1.0,1.8
reset_spike,0.8,0.528,-0.037457823753356934,1.0,1.8
reset_spike,0.8,0.536,-0.042644523084163666,1.0,1.8
reset_spike,0.8,0.544,-0.017199700698256493,1.0,1.8
reset_spike,0.8,0.552,-0.02256505936384201,1.0,1.8
reset_spike,0.8,0.56,-0.017915787175297737,1.0,1.8
reset_spike,0.8,0.568,-0.01563684642314911,1.0,1.8
reset_spike,0.8,0.576,0.00175090366974473,1.0,1.8
reset_spike,0.8,0.584,0.007079090923070908,1.0,1.8
reset_spike,0.8,0.592,0.021890845149755478,1.0,1.8
reset_spike,0.8,0.6,0.053353097289800644,1.0,1.8
reset_spike,0.8,0.608,0.05188003182411194,1.0,1.8
reset_spike,0.8,0.616,0.08161590248346329,1.0,1.8
reset_spike,0.8,0.624,0.11378645896911621,1.0,1.8
reset_spike,0.8,0.632,0.12934574484825134,1.0,1.8
reset_spike,0.8,0.64,0.16412776708602905,1.0,1.8
reset_spike,0.8,0.648,0.19981418550014496,1.0,1.8
reset_spike,0.8,0.656,0.23249636590480804,1.0,1.8
reset_spike,0.8,0.664,0.2844127416610718,1.0,1.8
reset_spike,0.8,0.672,0.3249565064907074,1.0,1.8
reset_spike,0.8,0.68,0.35866039991378784,1.0,1.8
reset_spike,0.8,0.688,0.39090079069137573,1.0,1.8
reset_spike,0.8,0.696,0.4148094952106476,1.0,1.8
reset_spike,0.8,0.704,0.42994174361228943,1.0,1.8
reset_spike,0.8,0.712,0.43168631196022034,1.0,1.8
reset_spike,0.8,0.72,0.43209391832351685,1.0,1.8
reset_spike,0.8,0.728,0.37344497442245483,1.0,1.8
reset_spike,0.8,0.736,0.2980528771877289,1.0,1.8
reset_spike,0.8,0.744,0.22717498242855072,1.0,1.8
reset_spike,0.8,0.752,0.1506536900997162,1.0,1.8
reset_spike,0.8,0.76,0.10359842330217361,1.0,1.8
reset_spike,0.8,0.768,0.05191326513886452,1.0,1.8
reset_spike,0.8,0.776,0.02011735364794731,1.0,1.8
reset_spike,0.8,0.784,0.007897625677287579,1.0,1.8
reset_spike,0.8,0.792,0.00420930003747344,1.0,1.8
reset_spike,0.8,0.8,0.012211693450808525,1.0,1.8
reset_spike,0.8,0.808,-0.0069085112772881985,1.0,1.8
reset_spike,0.8,0.816,-0.0020156758837401867,1.0,1.8
reset_spike,0.8,0.824,-0.017641128972172737,1.0,1.8
reset_spike,0.8,0.832,0.000321287865517661,1.0,1.8
reset_spike,0.8,0.84,0.0012671852018684149,1.0,1.8
reset_spike,0.8,0.848,0.001988688251003623,1.0,1.8
reset_spike,0.8,0.856,-0.010024679824709892,1.0,1.8
reset_spike,0.8,0.864,-0.006298027001321316,1.0,1.8
reset_spike,0.8,0.872,-9.646516991779208e-05,1.0,1.8
reset_spike,0.8,0.88,-0.012633386999368668,1.0,1.8
reset_spike,0.8,0.888,0.009246516041457653,1.0,1.8
reset_spike,0.8,0.896,0.011461587622761726,1.0,1.8
reset_spike,0.8,0.904,0.013795108534395695,1.0,1.8
reset_spike,0.8,0.912,-0.0003423224261496216,1.0,1.8
reset_spike,0.8,0.92,0.018746118992567062,1.0,1.8
reset_spike,0.8,0.928,0.016382772475481033,1.0,1.8
reset_spike,0.8,0.936,0.0006158023606985807,1.0,1.8
reset_spike,0.8,0.944,-0.00550702353939414,1.0,1.8
reset_spike,0.8,0.952,0.01248836424201727,1.0,1.8
reset_spike,0.8,0.96,-0.005734654143452644,1.0,1.8
reset_spike,0.8,0.968,-0.0013706287136301398,1.0,1.8
reset_spike,0.8,0.976,-0.002596004866063595,1.0,1.8
reset_spike,0.8,0.984,-0.025926826521754265,1.0,1.8
reset_spike,0.8,0.992,0.00719130365177989,1.0,1.8
reset_spike,0.8,1.0,-0.0201129000633955,1.0,1.8
reset_spike,0.8,1.008,-0.0076637971214950085,1.0,1.8
reset_spike,0.8,1.016,-0.01976414956152439,1.0,1.8
reset_spike,0.8,1.024,-0.029745260253548622,1.0,1.8
reset_spike,0.8,1.032,-0.02863505855202675,1.0,1.8
reset_spike,0.8,1.04,-0.027211302891373634,1.0,1.8
reset_spike,0.8,1.048,0.014804553240537643,1.0,1.8
reset_spike,0.8,1.056,0.05144042894244194,1.0,1.8
reset_spike,0.8,1.064,0.057501569390296936,1.0,1.8
reset_spike,0.8,1.072,0.04691604897379875,1.0,1.8
reset_spike,0.8,1.08,0.11126823723316193,1.0,1.8
reset_spike,0.8,1.088,0.141927108168602,1.0,1.8
reset_spike,0.8,1.096,0.11527658998966217,1.0,1.8
reset_spike,0.8,1.104,0.14348135888576508,1.0,1.8
reset_spike,0.8,1.112,0.12666526436805725,1.0,1.8
reset_spike,0.8,1.12,0.06607327610254288,1.0,1.8
reset_spike,0.8,1.128,-0.002770249731838703,1.0,1.8
reset_spike,0.8,1.136,-0.03809470683336258,1.0,1.8
reset_spike,0.8,1.144,-0.06299366056919098,1.0,1.8
reset_spike,0.8,1.152,-0.05646204948425293,1.0,1.8
reset_spike,0.8,1.16,-0.057121459394693375,1.0,1.8
reset_spike,0.8,1.168,-0.054953206330537796,1.0,1.8
reset_spike,0.8,1.176,-0.0660407543182373,1.0,1.8
reset_spike,0.8,1.184,-0.048983339220285416,1.0,1.8
reset_spike,0.8,1.192,-0.0626763254404068,1.0,1.8
reset_spike,0.8,1.2,-0.04914722591638565,1.0,1.8
reset_spike,0.8,1.208,-0.08236455917358398,1.0,1.8
reset_spike,0.8,1.216,-0.06886656582355499,1.0,1.8
reset_spike,0.8,1.224,0.2887269854545593,1.0,1.8
reset_spike,0.8,1.232,1.166519045829773,1.0,1.8
reset_spike,0.8,1.24,1.7185750007629395,1.0,1.8
reset_spike,0.8,1.248,1.650996208190918,1.0,1.8
reset_spike,0.8,1.256,0.5455122590065002,1.0,1.8
reset_spike,0.8,1.264,-0.05707525834441185,1.0,1.8
reset_spike,0.8,1.272,0.08588381111621857,1.0,1.8
reset_spike,0.8,1.28,-0.002342312363907695,1.0,1.8
reset_spike,0.8,1.288,-0.009493650868535042,1.0,1.8
reset_spike,0.8,1.296,-0.04243910312652588,1.0,1.8
reset_spike,0.8,1.304,-0.033846352249383926,1.0,1.8
reset_spike,0.8,1.312,-0.06167317181825638,1.0,1.8
reset_spike,0.8,1.32,-0.031126532703638077,1.0,1.8
reset_spike,0.8,1.328,-0.027415022253990173,1.0,1.8
reset_spike,0.8,1.336,-0.02432050183415413,1.0,1.8
reset_spike,0.8,1.344,0.012829635292291641,1.0,1.8
reset_spike,0.8,1.352,0.05203360691666603,1.0,1.8
reset_spike,0.8,1.36,0.09803279489278793,1.0,1.8
reset_spike,0.8,1.368,0.061052024364471436,1.0,1.8
reset_spike,0.8,1.376,0.06310265511274338,1.0,1.8
reset_spike,0.8,1.384,0.0535430833697319,1.0,1.8
reset_spike,0.8,1.392,0.0730423629283905,1.0,1.8
reset_spike,0.8,1.4,0.09776429831981659,1.0,1.8
reset_spike,0.8,1.408,0.13557463884353638,1.0,1.8
reset_spike,0.8,1.416,0.15573443472385406,1.0,1.8
reset_spike,0.8,1.424,0.19876380264759064,1.0,1.8
reset_spike,0.8,1.432,0.2435062974691391,1.0,1.8
reset_spike,0.8,1.44,0.2367086261510849,1.0,1.8
reset_spike,0.8,1.448,0.2548874318599701,1.0,1.8
reset_spike,0.8,1.456,0.26003915071487427,1.0,1.8
reset_spike,0.8,1.464,0.3012479245662689,1.0,1.8
reset_spike,0.8,1.472,0.38201454281806946,1.0,1.8
reset_spike,0.8,1.48,0.4196244478225708,1.0,1.8
reset_spike,0.8,1.488,0.42745447158813477,1.0,1.8
reset_spike,0.8,1.496,0.39562252163887024,1.0,1.8
reset_spike,0.8,1.504,0.3576003611087799,1.0,1.8
reset_spike,0.8,1.512,0.27624496817588806,1.0,1.8
reset_spike,0.8,1.52,0.20815396308898926,1.0,1.8
reset_spike,0.8,1.528,0.1449545919895172,1.0,1.8
reset_spike,0.8,1.536,0.08452658355236053,1.0,1.8
reset_spike,0.8,1.544,0.038473449647426605,1.0,1.8
reset_spike,0.8,1.552,-0.00301013863645494,1.0,1.8
reset_spike,0.8,1.56,-0.005714599043130875,1.0,1.8
reset_spike,0.8,1.568,-0.018172089010477066,1.0,1.8
reset_spike,0.8,1.576,-0.01984548754990101,1.0,1.8
reset_spike,0.8,1.584,-0.024632355198264122,1.0,1.8
reset_spike,0.8,1.592,-0.036699078977108,1.0,1.8
reset_spike,0.8,1.6,-0.025406815111637115,1.0,1.8
reset_spike,0.8,1.608,-0.03493639826774597,1.0,1.8
reset_spike,0.8,1.616,-0.0193412397056818,1.0,1.8
reset_spike,0.8,1.624,-0.023416191339492798,1.0,1.8
reset_spike,0.8,1.632,-0.02572103962302208,1.0,1.8
reset_spike,0.8,1.64,-0.0009445006726309657,1.0,1.8
reset_spike,0.8,1.648,0.03698742017149925,1.0,1.8
reset_spike,0.8,1.656,0.0745541974902153,1.0,1.8
reset_spike,0.8,1.664,0.04417971149086952,1.0,1.8
reset_spike,0.8,1.672,0.004868078976869583,1.0,1.8
reset_spike,0.8,1.68,-0.010706126689910889,1.0,1.8
reset_spike,0.8,1.688,-0.01680336520075798,1.0,1.8
reset_spike,0.8,1.696,-0.015104186721146107,1.0,1.8
reset_spike,0.8,1.704,0.03762395307421684,1.0,1.8
reset_spike,0.8,1.712,0.0871347039937973,1.0,1.8
reset_spike,0.8,1.72,0.03462444245815277,1.0,1.8
reset_spike,0.8,1.728,-0.01725451834499836,1.0,1.8
reset_spike,0.8,1.736,-0.014854442328214645,1.0,1.8
reset_spike,0.8,1.744,-0.03180530294775963,1.0,1.8
reset_spike,0.8,1.752,-0.01810060627758503,1.0,1.8
reset_spike,0.8,1.76,-0.040449611842632294,1.0,1.8
reset_spike,0.8,1.768,-0.04364219680428505,1.0,1.8
reset_spike,0.8,1.776,-0.03502814099192619,1.0,1.8
reset_spike,0.8,1.784,-0.05448772385716438,1.0,1.8
reset_spike,0.8,1.792,-0.05076759681105614,1.0,1.8
reset_spike,0.8,1.8,-0.045328132808208466,1.0,1.8
reset_spike,0.8,1.808,-0.05446115508675575,1.0,1.8
reset_spike,0.8,1.816,-0.057679131627082825,1.0,1.8
reset_spike,0.8,1.824,-0.06030106917023659,1.0,1.8
reset_spike,0.8,1.832,-0.06465383619070053,1.0,1.8
reset_spike,0.8,1.84,-0.06856810301542282,1.0,1.8
reset_spike,0.8,1.848,-0.05522856116294861,1.0,1.8
reset_spike,0.8,1.856,-0.07165344059467316,1.0,1.8
reset_spike,0.8,1.864,-0.07090336084365845,1.0,1.8
reset_spike,0.8,1.872,-0.0704120323061943,1.0,1.8
reset_spike,0.8,1.88,-0.0007487814873456955,1.0,1.8
reset_spike,0.8,1.888,0.025314314290881157,1.0,1.8
reset_spike,0.8,1.896,0.012726584449410439,1.0,1.8
reset_spike,0.8,1.904,0.03893008828163147,1.0,1.8
reset_spike,0.8,1.912,0.09225776046514511,1.0,1.8
reset_spike,0.8,1.92,0.10201693326234818,1.0,1.8
reset_spike,0.8,1.928,0.09314008802175522,1.0,1.8
reset_spike,0.8,1.936,0.09282808005809784,1.0,1.8
reset_spike,0.8,1.944,0.0819554552435875,1.0,1.8
reset_spike,0.8,1.952,-0.01219414733350277,1.0,1.8
reset_spike,0.8,1.96,-0.05362488701939583,1.0,1.8
reset_spike,0.8,1.968,-0.07783187925815582,1.0,1.8
reset_spike,0.8,1.976,-0.08765126764774323,1.0,1.8
reset_spike,0.8,1.984,-0.09694774448871613,1.0,1.8
reset_spike,0.8,1.992,-0.094217948615551,1.0,1.8
reset_spike,0.8,2.0,-0.08785059303045273,1.0,1.8
reset_spike,0.8,2.008,-0.10288713127374649,1.0,1.8
reset_spike,0.8,2.016,-0.08343233913183212,1.0,1.8
reset_spike,0.8,2.024,-0.08406466245651245,1.0,1.8
reset_spike,0.8,2.032,-0.10614751279354095,1.0,1.8
reset_spike,0.8,2.04,-0.1372712403535843,1.0,1.8
reset_spike,0.8,2.048,0.05526448041200638,1.0,1.8
reset_spike,0.8,2.056,0.8254756331443787,1.0,1.8
reset_spike,0.8,2.064,1.5657377243041992,1.0,1.8
reset_spike,0.8,2.072,1.7235745191574097,1.0,1.8
reset_spike,0.8,2.08,0.9041173458099365,1.0,1.8
reset_spike,0.8,2.088,-0.06551523506641388,1.0,1.8
reset_spike,0.8,2.096,0.007070107851177454,1.0,1.8
reset_spike,0.8,2.104,-0.02574794366955757,1.0,1.8
reset_spike,0.8,2.112,-0.0654016062617302,1.0,1.8
reset_spike,0.8,2.12,-0.09626410901546478,1.0,1.8
reset_spike,0.8,2.128,-0.10855729877948761,1.0,1.8
reset_spike,0.8,2.136,-0.10895541310310364,1.0,1.8
reset_spike,0.8,2.144,-0.08365330845117569,1.0,1.8
reset_spike,0.8,2.152,-0.10993406921625137,1.0,1.8
reset_spike,0.8,2.16,-0.08209265023469925,1.0,1.8
reset_spike,0.8,2.168,-0.08699233084917068,1.0,1.8
reset_spike,0.8,2.176,-0.059097468852996826,1.0,1.8
reset_spike,0.8,2.184,-0.05603539198637009,1.0,1.8
reset_spike,0.8,2.192,-0.07260838896036148,1.0,1.8
reset_spike,0.8,2.2,-0.040875352919101715,1.0,1.8
reset_spike,0.8,2.208,-0.01682138442993164,1.0,1.8
reset_spike,0.8,2.216,-0.002596647711470723,1.0,1.8
reset_spike,0.8,2.224,0.01476018875837326,1.0,1.8
reset_spike,0.8,2.232,0.04560675844550133,1.0,1.8
reset_spike,0.8,2.24,0.08276087045669556,1.0,1.8
reset_spike,0.8,2.248,0.11810445785522461,1.0,1.8
reset_spike,0.8,2.256,0.1633102297782898,1.0,1.8
reset_spike,0.8,2.264,0.20350868999958038,1.0,1.8
reset_spike,0.8,2.272,0.24555929005146027,1.0,1.8
reset_spike,0.8,2.28,0.27837827801704407,1.0,1.8
reset_spike,0.8,2.288,0.3027336001396179,1.0,1.8
reset_spike,0.8,2.296,0.32024112343788147,1.0,1.8
reset_spike,0.8,2.304,0.3539624810218811,1.0,1.8
reset_spike,0.8,2.312,0.3613963723182678,1.0,1.8
reset_spike,0.8,2.32,0.37091994285583496,1.0,1.8
reset_spike,0.8,2.328,0.31387853622436523,1.0,1.8
reset_spike,0.8,2.336,0.23872099816799164,1.0,1.8
reset_spike,0.8,2.344,0.17617422342300415,1.0,1.8
reset_spike,0.8,2.352,0.1037009134888649,1.0,1.8
reset_spike,0.8,2.36,0.03298026695847511,1.0,1.8
reset_spike,0.8,2.368,-0.0166985671967268,1.0,1.8
reset_spike,0.8,2.376,-0.03525484725832939,1.0,1.8
reset_spike,0.8,2.384,-0.044727884232997894,1.0,1.8
