pair_id,trace,time_s,value
39,medium,5.288,0.18690570436368548
39,medium,5.296,0.15107129381342266
39,medium,5.304,0.04406040187226374
39,medium,5.312,0.0037788026073578168
39,medium,5.32,-0.025846410778979367
39,medium,5.328,-0.06676869340315698
39,medium,5.336,-0.09805360566724525
39,medium,5.344,-0.05133895921219958
39,medium,5.352,-0.07985240535445529
39,medium,5.36,-0.10312199828732496
39,medium,5.368,-0.08449267437913557
39,medium,5.376,-0.10686405411453147
39,medium,5.384,-0.10726485918550485
39,medium,5.392,0.117103200459169
39,medium,5.4,0.8501969917213154
39,medium,5.408,1.35
39,medium,5.416,1.35
39,medium,5.424,0.6085965693490393
39,medium,5.432,-0.10272439432174371
39,medium,5.44,0.02335356814295417
39,medium,5.448,-0.04975765558738284
39,medium,5.456,-0.04252444269347753
39,medium,5.464,-0.09240664962373503
39,medium,5.472,-0.08431691065484893
39,medium,5.48,-0.06182436180512126
39,medium,5.488,-0.08907439591371769
39,medium,5.496,-0.04993383763794231
39,medium,5.504,-0.08121148072520261
39,medium,5.512,-0.06002598322090047
39,medium,5.52,-0.014447015297183573
39,medium,5.528,-0.05460098260997738
39,medium,5.536,-0.009548869344748745
39,medium,5.544,-0.023824591400767887
39,medium,5.552,-0.03343399149622352
39,medium,5.56,-0.01550814384280331
39,medium,5.568,0.008160267869081235
39,medium,5.576,0.045917185473141955
39,medium,5.584,0.0583271193036926
39,medium,5.592,0.05844218934222044
39,medium,5.6,0.0980199561687553
39,medium,5.608,0.1099103348311437
39,medium,5.616,0.09919101509931162
39,medium,5.624,0.10426633132234175
39,medium,5.632,0.10281552730655091
39,medium,5.64,0.0877468511279479
39,medium,5.648,0.08141523441789669
39,medium,5.656,0.061826500422407386
39,medium,5.664,0.06024519982894046
39,medium,5.672,0.10171455924614319
39,medium,5.68,0.10234238210387499
39,medium,5.688,0.05663568067782757
39,medium,5.696,0.053219055408738974
39,medium,5.704,0.04569488749802706
39,medium,5.712,0.04880117529966768
39,medium,5.72,0.01869972852304261
39,medium,5.728,0.03320703585213607
39,medium,5.736,0.016305749192741394
39,medium,5.744,0.046020836416961294
39,medium,5.752,0.030219552711980766
39,medium,5.76,0.024516362098272182
39,medium,5.768,0.02809588907443263
39,medium,5.776,0.05342868840437628
39,medium,5.784,0.055832697334419965
39,medium,5.792,0.05080889890129449
39,medium,5.8,0.06313855349500813
39,medium,5.808,0.0887358168758286
39,medium,5.816,0.06247075925877191
39,medium,5.824,0.08366454447343588
39,medium,5.832,0.1155376901668267
39,medium,5.84,0.07538614035550091
39,medium,5.848,0.054179235458888884
39,medium,5.856,0.09141541491052667
39,medium,5.864,0.07236018635499375
39,medium,5.872,0.08515491366685751
39,medium,5.88,0.07400694894745985
39,medium,5.888,0.04407606485669665
39,medium,5.896,0.04669419924278592
39,medium,5.904,0.06609405892608994
39,medium,5.912,0.05026015789722744
39,medium,5.92,0.021547589964776865
39,medium,5.928,0.05842284326777669
39,medium,5.936,0.03690900814089543
39,medium,5.944,0.042709514177334755
39,medium,5.952,0.05791279138124733
39,medium,5.96,-0.0034788020427386026
39,medium,5.968,0.024068390740036576
39,medium,5.976,0.062082419098189096
39,medium,5.984,0.09386983215644705
39,medium,5.992,0.16106731529412271
39,medium,6.0,0.11713790335171553
39,medium,6.008,0.18283772993104278
39,medium,6.016,0.25396989298781675
39,medium,6.024,0.23422089152823453
39,medium,6.032,0.27048655402689364
39,medium,6.04,0.22643221409639877
39,medium,6.048,0.08021220080961668
39,medium,6.056,0.07524857163873405
39,medium,6.064,0.06304689153966028
39,medium,6.072,-0.01662045824552425
39,medium,6.08,0.04175292324535178
39,medium,6.088,0.007111178139745372
39,medium,6.096,-0.0070208130337351795
39,medium,6.104,0.009728830304391737
39,medium,6.112,0.018899477802646725
39,medium,6.12,-0.037653497042826424
39,medium,6.128,0.010261403675330908
39,medium,6.136,0.5634260621702236
39,medium,6.144,1.252802829982571
39,medium,6.152,1.35
39,medium,6.16,1.2619194811361738
39,medium,6.168,0.1378250469483787
39,medium,6.176,0.04984312297940795
39,medium,6.184,0.11275843953869966
39,medium,6.192,0.015294616699425122
39,medium,6.2,-9.64992317962423e-05
39,medium,6.208,0.003327159526673135
39,medium,6.216,-0.025395585404904088
39,medium,6.224,-0.02485463193848135
39,medium,6.232,-0.010220207228904862
39,medium,6.24,-0.02776896860788648
39,medium,6.248,-0.03265948162151696
39,medium,6.256,-0.012227053254763651
39,medium,6.264,-0.031821649880772254
39,medium,6.272,-0.01290439624287982
39,medium,6.28,0.009061560349576933
39,medium,6.288,-0.022511904776058283
39,medium,6.296,0.0034903393600894173
39,medium,6.304,0.03772979157034717
39,medium,6.312,-0.0016450801933253524
39,medium,6.32,0.01434620472812979
39,medium,6.328,0.02053696294904027
39,medium,6.336,0.029611053193569187
39,medium,6.344,0.060163729271630814
39,medium,6.352,0.07232221566735941
39,medium,6.36,0.06726569381310885
39,medium,6.368,0.08786089050754266
39,medium,6.376,0.05801570873841431
39,medium,6.384,0.045273939107611696
39,medium,6.392,0.024611910244067683
39,medium,6.4,0.010209918478357248
39,medium,6.408,0.05593875213863321
39,medium,6.416,0.039597142456639194
39,medium,6.424,0.0025661815974878685
39,medium,6.432,-0.008241757372327145
39,medium,6.44,0.007423798592513853
39,medium,6.448,0.00221562872787631
39,medium,6.456,-0.02921460114091313
39,medium,6.464,-0.034947359540601707
39,medium,6.472,-0.04634901186232595
39,medium,6.48,-0.0372222208436317
39,medium,6.488,-0.0371784269330255
39,medium,6.496,-0.041288149115157276
39,medium,6.504,-0.07801146661899817
39,medium,6.512,-0.056768743293112045
39,medium,6.52,0.009764997670447086
39,medium,6.528,-0.035189676549816654
39,medium,6.536,-0.039477626943625034
39,medium,6.544,-0.05484376947841182
39,medium,6.552,-0.042197153917930295
39,medium,6.56,-0.022999297322809042
39,medium,6.568,-0.01636712834247444
39,medium,6.576,-0.050327264403494824
39,medium,6.584,-0.00847385721703055
39,medium,6.592,-0.029728242145609426
39,medium,6.6,-0.02363511384997177
39,medium,6.608,-0.022293120135365243
39,medium,6.616,-0.08894005861584099
39,medium,6.624,-0.08469207050648762
39,medium,6.632,-0.05482130111367082
39,medium,6.64,-0.06036721014284261
39,medium,6.648,-0.07818669682571945
39,medium,6.656,-0.07161437275319878
39,medium,6.664,-0.08308056251223223
39,medium,6.672,-0.052166226698880276
39,medium,6.68,-0.07201821523667493
39,medium,6.688,-0.1019474351163962
39,medium,6.696,-0.010306574931821504
39,medium,6.704,0.012439322387973527
39,medium,6.712,0.016266432206875726
39,medium,6.72,0.01233138000012973
39,medium,6.728,0.08579751738622951
39,medium,6.736,0.11450016825779906
39,medium,6.744,0.10565145811329739
39,medium,6.752,0.05982794059123553
39,medium,6.76,0.01517003959007714
39,medium,6.768,-0.07469330868556552
39,medium,6.776,-0.08476371949043503
39,medium,6.784,-0.10390381977775674
39,medium,6.792,-0.14615383967841664
39,medium,6.8,-0.11347285745058333
39,medium,6.808,-0.09364290682585763
39,medium,6.816,-0.1296694200758461
39,medium,6.824,-0.09876299002278079
39,medium,6.832,-0.1587200335286204
39,medium,6.84,-0.18439998000667177
39,medium,6.848,0.2156372379361795
39,medium,6.856,1.0557357008096886
39,medium,6.864,1.35
39,medium,6.872,1.35
39,medium,6.88,0.2947931777901229
39,medium,6.888,-0.23098607904196478
39,medium,6.896,-0.01666932360435114
39,medium,6.904,-0.08039628407343807
39,medium,6.912,-0.0966974767685066
39,medium,6.92,-0.1402431925782294
39,medium,6.928,-0.10369344410141766
39,medium,6.936,-0.13526576470304283
39,medium,6.944,-0.13648248788703388
39,medium,6.952,-0.1084169297408942
39,medium,6.96,-0.07899985641041626
39,medium,6.968,-0.08462987933392606
39,medium,6.976,-0.08438512815081918
39,medium,6.984,-0.09480251937955723
39,medium,6.992,-0.05827776741322231
39,medium,7.0,-0.05648063774512042
39,medium,7.008,-0.07193553820214363
39,medium,7.016,-0.021546907911071153
39,medium,7.024,-0.002563870951100412
39,medium,7.032,0.001523017588639089
39,medium,7.04,0.03743728450244136
39,medium,7.048,0.00541606229710975
39,medium,7.056,0.022099290324089242
39,medium,7.064,0.019274148091292197
39,transplanted,2.072,-0.007586970743715304
39,transplanted,2.08,-0.014984300745426728
39,transplanted,2.088,-0.00033362915276320394
39,transplanted,2.096,-0.002498810206693176
39,transplanted,2.104,-0.005089028834719848
39,transplanted,2.112,0.004992315839985051
39,transplanted,2.12,0.020188380195307033
39,transplanted,2.128,0.005449423868625085
39,transplanted,2.136,-0.003965378280551302
39,transplanted,2.144,0.009346513031704091
39,transplanted,2.152,0.000370983116882289
39,transplanted,2.16,0.0029755735150683513
39,transplanted,2.168,-0.0008571650758455825
39,transplanted,2.176,-0.01346868048285175
39,transplanted,2.184,-0.01651332228190237
39,transplanted,2.192,-0.008909360832384146
39,transplanted,2.2,-0.020565796360540987
39,transplanted,2.208,-0.033456567385145936
39,transplanted,2.216,-0.02556472585167826
39,transplanted,2.224,-0.021574990767514627
39,transplanted,2.232,-0.035917218521498956
39,transplanted,2.24,-0.03575787614219621
39,transplanted,2.248,-0.04550671389795477
39,transplanted,2.256,-0.04879928628544283
39,transplanted,2.264,-0.049789342256549025
39,transplanted,2.272,-0.05899937047527555
39,transplanted,2.28,-0.05387231675458573
39,transplanted,2.288,-0.05424614192763405
39,transplanted,2.296,-0.056557420895445215
39,transplanted,2.304,-0.06829467130096668
39,transplanted,2.312,-0.05966703445447924
39,transplanted,2.32,-0.05446134869286524
39,transplanted,2.328,-0.06461403771492447
39,transplanted,2.336,-0.07032255287896236
39,transplanted,2.344,-0.06630236418390187
39,transplanted,2.352,-0.051387396970631015
39,transplanted,2.36,0.0079975074342034
39,transplanted,2.368,0.021583782184186336
39,transplanted,2.376,0.005366803743396548
39,transplanted,2.384,0.0633465430762087
39,transplanted,2.392,0.09917051204199265
39,transplanted,2.4,0.11667885745712285
39,transplanted,2.408,0.14132559292603894
39,transplanted,2.416,0.09918903572621068
39,transplanted,2.424,0.010681312736671606
39,transplanted,2.432,-0.05751565332685203
39,transplanted,2.44,-0.08408764117454504
39,transplanted,2.448,-0.09102791892774705
39,transplanted,2.456,-0.08932808380860184
39,transplanted,2.464,-0.0974071375030015
39,transplanted,2.472,-0.09991707175001076
39,transplanted,2.48,-0.07867785162419037
39,transplanted,2.488,-0.09375465767016262
39,transplanted,2.496,-0.14043157707746245
39,transplanted,2.504,-0.10188621177953605
39,transplanted,2.512,0.36670887582697254
39,transplanted,2.52,1.1722999081437153
39,transplanted,2.528,1.35
39,transplanted,2.536,1.35
39,transplanted,2.544,0.235988684243297
39,transplanted,2.552,-0.11903003131052792
39,transplanted,2.56,0.018085622958610468
39,transplanted,2.568,-0.05053651827649993
39,transplanted,2.576,-0.06142931211425835
39,transplanted,2.584,-0.0896745166467334
39,transplanted,2.592,-0.08597183313604753
39,transplanted,2.6,-0.09641052834172384
39,transplanted,2.608,-0.08346506938485458
39,transplanted,2.616,-0.0912177367619139
39,transplanted,2.624,-0.07316024025154773
39,transplanted,2.632,-0.06742682296485823
39,transplanted,2.64,-0.06145878898776299
39,transplanted,2.648,-0.05634975966061147
39,transplanted,2.656,-0.04990412918381925
39,transplanted,2.664,-0.04629222295984204
39,transplanted,2.672,-0.04142412947076161
39,transplanted,2.68,-0.013710806817137322
39,transplanted,2.688,-0.00695265002021742
39,transplanted,2.696,0.012871245248389859
39,transplanted,2.704,0.032334416263299956
39,transplanted,2.712,0.0541548575488288
39,transplanted,2.72,0.08245146405678219
39,transplanted,2.728,0.11249028922145647
39,transplanted,2.736,0.1329226181620301
39,transplanted,2.744,0.15954896628247886
39,transplanted,2.752,0.1727945738314686
39,transplanted,2.76,0.19112152503941873
39,transplanted,2.768,0.2063789619710508
39,transplanted,2.776,0.2155440789931355
39,transplanted,2.784,0.20039420175618455
39,transplanted,2.792,0.1768821792505598
39,transplanted,2.8,0.15913490452177767
39,transplanted,2.808,0.11199197215855065
39,transplanted,2.816,0.06517326668047413
39,transplanted,2.824,0.032266503369156256
39,transplanted,2.832,-0.01335885057586123
39,transplanted,2.84,-0.021453656891206426
39,transplanted,2.848,-0.03292282876907992
39,transplanted,2.856,-0.05612116566402999
39,transplanted,2.864,-0.06378401064780564
39,transplanted,2.872,-0.06620983937981416
39,transplanted,2.88,-0.06309540766572072
39,transplanted,2.888,-0.06677647813110772
39,transplanted,2.896,-0.06591720511242365
39,transplanted,2.904,-0.053652928429911796
39,transplanted,2.912,-0.05440095948515174
39,transplanted,2.92,-0.050596083654591874
39,transplanted,2.928,-0.04808352189038053
39,transplanted,2.936,-0.04635781727289174
39,transplanted,2.944,-0.040694556567837985
39,transplanted,2.952,-0.04380588019745009
39,transplanted,2.96,-0.03515447399404069
39,transplanted,2.968,-0.03968907563529484
39,transplanted,2.976,-0.03986813687588023
39,transplanted,2.984,-0.04603538783418826
39,transplanted,2.992,-0.048573257394728474
39,transplanted,3.0,-0.0520251534381188
39,transplanted,3.008,-0.05116272864701892
39,transplanted,3.016,-0.045394860303427965
39,transplanted,3.024,-0.05045102722986294
39,transplanted,3.032,-0.06661279816402481
39,transplanted,3.04,-0.05991118135573435
39,transplanted,3.048,-0.06414094731361206
39,transplanted,3.056,-0.06354822062430254
39,transplanted,3.064,-0.05517010429501081
39,transplanted,3.072,-0.05152044545451242
39,transplanted,3.08,-0.05944900669690758
39,transplanted,3.088,-0.05815684865889646
39,transplanted,3.096,-0.06361435167483295
39,transplanted,3.104,-0.07634218230667433
39,transplanted,3.112,-0.05416166818575702
39,transplanted,3.12,-0.007314769947392791
39,transplanted,3.128,0.023899527463156028
39,transplanted,3.136,0.009904892130403398
39,transplanted,3.144,0.038034855400593204
39,transplanted,3.152,0.08356183035830313
39,transplanted,3.16,0.11855716402973802
39,transplanted,3.168,0.136641048052528
39,transplanted,3.176,0.1355547038738356
39,transplanted,3.184,0.05146578092649871
39,transplanted,3.192,-0.022162621571324138
39,transplanted,3.2,-0.06306002667992827
39,transplanted,3.208,-0.07395385654584714
39,transplanted,3.216,-0.07444948368021591
39,transplanted,3.224,-0.08157332565182114
39,transplanted,3.232,-0.08888806517368814
39,transplanted,3.24,-0.07885781470856602
39,transplanted,3.248,-0.070003618475017
39,transplanted,3.256,-0.0875803417487364
39,transplanted,3.264,-0.1211272019526033
39,transplanted,3.272,-0.026487605382393354
39,transplanted,3.28,0.668302065671111
39,transplanted,3.288,1.35
39,transplanted,3.296,1.35
39,transplanted,3.304,1.121765400292343
39,transplanted,3.312,-0.041687695658891515
39,transplanted,3.32,0.01491846536859572
39,transplanted,3.328,0.014594049689156932
39,transplanted,3.336,-0.01349485111588654
39,transplanted,3.344,-0.03712918735577847
39,transplanted,3.352,-0.048266031357222815
39,transplanted,3.36,-0.05111486539423318
39,transplanted,3.368,-0.03752606727596339
39,transplanted,3.376,-0.04349493444438043
39,transplanted,3.384,-0.028807909029240658
39,transplanted,3.392,-0.0188005947297187
39,transplanted,3.4,-0.009354060317420327
39,transplanted,3.408,-0.004272276658548391
39,transplanted,3.416,0.0007095544672331458
39,transplanted,3.424,0.017542954840794135
39,transplanted,3.432,0.019109186015176752
39,transplanted,3.44,0.03353220056142498
39,transplanted,3.448,0.04907095814570151
39,transplanted,3.456,0.05861675934654734
39,transplanted,3.464,0.07937146467618972
39,transplanted,3.472,0.10556929032962559
39,transplanted,3.48,0.12759607285025365
39,transplanted,3.488,0.15165063709074142
39,transplanted,3.496,0.18418936075976236
39,transplanted,3.504,0.21317978783740385
39,transplanted,3.512,0.23278263893060638
39,transplanted,3.52,0.2618605542176038
39,transplanted,3.528,0.26428550919092275
39,transplanted,3.536,0.2611444215956652
39,transplanted,3.544,0.261624115116217
39,transplanted,3.552,0.24715943944359534
39,transplanted,3.56,0.22417931129908836
39,transplanted,3.568,0.18879902451358063
39,transplanted,3.576,0.15485277545386317
39,transplanted,3.584,0.10952268641400502
39,transplanted,3.592,0.0767544325783781
39,transplanted,3.6,0.05609267332933445
39,transplanted,3.608,0.039656844861634816
39,transplanted,3.616,0.03158885045579119
39,transplanted,3.624,0.018308969722204648
39,transplanted,3.632,0.007093166410398394
39,transplanted,3.64,0.011033184722645492
39,transplanted,3.648,0.010255660484063771
39,transplanted,3.656,-8.872083322150395e-05
39,transplanted,3.664,0.009413557628150073
39,transplanted,3.672,0.013590051220854667
39,transplanted,3.68,0.022055202302146696
39,transplanted,3.688,0.03206993418882941
39,transplanted,3.696,0.03300901570210179
39,transplanted,3.704,0.02198297132376501
39,transplanted,3.712,0.027041633923456945
39,transplanted,3.72,0.0384042618511259
39,transplanted,3.728,0.04209826706568469
39,transplanted,3.736,0.03331250642120971
39,transplanted,3.744,0.024535589462899476
39,transplanted,3.752,0.02712477050248233
39,transplanted,3.76,0.029462505635185755
39,transplanted,3.768,0.011951956222271843
39,transplanted,3.776,0.0009190833612657606
39,transplanted,3.784,0.012890451361548665
39,transplanted,3.792,0.0068804752120372
39,transplanted,3.8,0.011091952454621253
39,transplanted,3.808,0.010297809784097917
39,transplanted,3.816,-0.003990977849871151
39,transplanted,3.824,-0.003926931337928618
39,transplanted,3.832,-0.006625060724395591
39,transplanted,3.84,0.005074327454697666
39,transplanted,3.848,0.0010814316264888286
39,transplanted,3.856,-0.005622550571396852
39,transplanted,3.864,-0.005203101152204709
39,transplanted,3.872,-0.0032836405453126865
39,transplanted,3.88,0.004866126751887305
39,transplanted,3.888,0.008842780225206555
39,transplanted,3.896,-1.1629572129303923e-05
39,transplanted,3.904,-0.004515548240830597
39,transplanted,3.912,0.020531482608576453
39,transplanted,3.92,0.0797975780656729
39,transplanted,3.928,0.08837016811471997
39,transplanted,3.936,0.09395383564429106
39,transplanted,3.944,0.1456404130512089
39,transplanted,3.952,0.16601607874076652
39,transplanted,3.96,0.20396062259923825
39,transplanted,3.968,0.22808279079776164
39,transplanted,3.976,0.16023257011663297
39,transplanted,3.984,0.0610369148882074
39,transplanted,3.992,0.006709807905933952
39,transplanted,4.0,-0.013164262955419575
39,transplanted,4.008,-0.02223733730097918
39,transplanted,4.016,-0.0237565477755981
39,transplanted,4.024,-0.018583677893909436
39,transplanted,4.032,-0.028716829047557423
39,transplanted,4.04,-0.021066853281051838
39,transplanted,4.048,-0.01860973774682466
39,transplanted,4.056,-0.06573485167391878
39,transplanted,4.064,0.00045613012103527876
39,transplanted,4.072,0.547919787469408
39,transplanted,4.08,1.247422584667271
39,transplanted,4.088,1.35
39,transplanted,4.096,1.0875104647698817
39,transplanted,4.104,0.15467105861097494
39,transplanted,4.112,0.037152736712744674
39,transplanted,4.12,0.06553817951488924
39,transplanted,4.128,0.027939519274801365
39,transplanted,4.136,0.022262298714398995
39,transplanted,4.144,0.009170954627293695
39,transplanted,4.152,0.027017162439016616
39,transplanted,4.16,0.03353247517129883
39,transplanted,4.168,0.01221376582387558
39,transplanted,4.176,0.01971184936915461
39,transplanted,4.184,0.016181371994049763
39,transplanted,4.192,0.007868682832451276
39,transplanted,4.2,-0.014840099355986831
39,transplanted,4.208,-0.02347795293800828
39,transplanted,4.216,-0.006851946210682365
39,transplanted,4.224,-0.04592890785560206
39,transplanted,4.232,-0.02973965409008773
39,transplanted,4.24,-0.05553461145574865
39,transplanted,4.248,-0.07559666642823354
39,transplanted,4.256,-0.057158392122103795
39,transplanted,4.264,-0.06402694676916242
39,transplanted,4.272,-0.04248960641960796
39,transplanted,4.28,-0.04009803526936251
39,transplanted,4.288,-0.04485479005742961
39,transplanted,4.296,-0.04611989902286628
39,transplanted,4.304,-0.07561926557262488
39,transplanted,4.312,-0.039366886480230984
39,transplanted,4.32,-0.0678303122454161
39,transplanted,4.328,-0.0799629134934158
39,transplanted,4.336,-0.04336367092467907
39,transplanted,4.344,-0.04715587101310726
39,transplanted,4.352,-0.04522003367192005
39,transplanted,4.36,-0.023534416472752392
39,transplanted,4.368,-0.07097803416558061
39,transplanted,4.376,-0.05785261212433569
39,transplanted,4.384,-0.0638703255240642
39,transplanted,4.392,-0.047510922856597686
39,transplanted,4.4,-0.03245746489103636
39,transplanted,4.408,-0.07568223860960599
39,transplanted,4.416,-0.10487079671123185
39,transplanted,4.424,-0.05785058999708278
39,transplanted,4.432,-0.0871535043877676
39,transplanted,4.44,-0.09564565246717648
39,transplanted,4.448,-0.05997627013697082
39,transplanted,4.456,-0.07724043744517843
39,transplanted,4.464,-0.06676322196356085
39,transplanted,4.472,-0.10418902777032577
39,transplanted,4.48,-0.08989922241714647
39,transplanted,4.488,-0.06874418269992878
39,transplanted,4.496,-0.06196204278726466
39,transplanted,4.504,-0.04502325697390445
39,transplanted,4.512,8.433721708180054e-05
39,transplanted,4.52,0.005063871605736574
39,transplanted,4.528,0.05283893951559598
39,transplanted,4.536,0.10542798482612813
39,transplanted,4.544,0.12098165715917826
39,transplanted,4.552,0.11153833537034728
39,transplanted,4.56,0.01192677705180362
39,transplanted,4.568,-0.014397298735817004
39,transplanted,4.576,-0.08232394677746219
39,transplanted,4.584,-0.08261877168271002
39,transplanted,4.592,-0.09490987275699043
39,transplanted,4.6,-0.13048102588709246
39,transplanted,4.608,-0.11830524847756296
39,transplanted,4.616,-0.10302805211728056
39,transplanted,4.624,-0.11576236104569144
39,transplanted,4.632,-0.12554581212782237
39,transplanted,4.64,-0.14342494952512153
39,transplanted,4.648,-0.05886696482814431
39,transplanted,4.656,0.6153952280840633
39,transplanted,4.664,1.2988320495058046
39,transplanted,4.672,1.35
39,transplanted,4.68,1.2113634123445327
39,transplanted,4.688,-0.07098478083089048
39,transplanted,4.696,-0.0720747511081444
39,transplanted,4.704,-0.03750160203265655
39,transplanted,4.712,-0.09086538732922753
39,transplanted,4.72,-0.09258327804757852
39,transplanted,4.728,-0.13365884879411127
39,transplanted,4.736,-0.12662379318762926
39,transplanted,4.744,-0.1033336180132761
39,transplanted,4.752,-0.07750254632863687
39,transplanted,4.76,-0.0985187083432873
39,transplanted,4.768,-0.12282236870389303
39,transplanted,4.776,-0.11334479557443249
39,transplanted,4.784,-0.07082393433841504
39,transplanted,4.792,-0.06493036332506823
39,transplanted,4.8,-0.03641875600928905
39,transplanted,4.808,-0.05358805184721421
39,transplanted,4.816,-0.03742516062958969
39,transplanted,4.824,-0.02556088131344433
39,transplanted,4.832,-0.03650848478557026
39,transplanted,4.84,-0.002076628731312878
39,transplanted,4.848,-0.022974315308796567
39,transplanted,4.856,0.009904242808725471
39,transplanted,4.864,0.033528370065741414
39,transplanted,4.872,0.0741026373669902
39,transplanted,4.88,0.04796893936023232
39,transplanted,4.888,0.03911951447324148
39,transplanted,4.896,0.028181336672978854
39,transplanted,4.904,0.03756106287176243
39,transplanted,4.912,0.03430271530008657
39,transplanted,4.92,0.022675667709282036
39,transplanted,4.928,0.019943350953803837
39,transplanted,4.936,0.01665093264429897
39,transplanted,4.944,0.007115993356162359
39,transplanted,4.952,0.08900761876666642
39,transplanted,4.96,0.03533930204197697
39,transplanted,4.968,-0.039503142906729655
39,transplanted,4.976,0.009146064401802824
39,transplanted,4.984,-0.026024138808932774
39,transplanted,4.992,-0.010236614324330245
39,transplanted,5.0,-0.023644709783905038
39,transplanted,5.008,-0.03500548253464212
39,transplanted,5.016,-0.03817614062040679
39,transplanted,5.024,-0.009722798966668885
39,transplanted,5.032,-0.005773606285699435
39,transplanted,5.04,-0.0038405790148690892
39,transplanted,5.048,-0.008621937911463326
39,transplanted,5.056,0.005108458653507422
39,transplanted,5.064,0.021904883821738406
39,transplanted,5.072,0.022496103277308485
39,transplanted,5.08,0.040408601873572245
39,transplanted,5.088,0.03465192232205739
39,transplanted,5.096,0.05412457868966985
39,transplanted,5.104,0.07538672561939015
39,transplanted,5.112,0.08147178084954741
39,transplanted,5.12,0.09432824748388807
39,transplanted,5.128,0.1196260330346398
39,transplanted,5.136,0.15245390841856013
39,transplanted,5.144,0.17383483348042175
39,transplanted,5.152,0.18907063864335444
39,transplanted,5.16,0.23169563319176337
39,transplanted,5.168,0.25486654030499567
39,transplanted,5.176,0.2724096176280347
39,transplanted,5.184,0.28401141047214506
39,transplanted,5.192,0.27762041487798245
39,transplanted,5.2,0.27789694702095163
39,transplanted,5.208,0.2740879083543495
39,transplanted,5.216,0.24836542615141832
39,transplanted,5.224,0.20247874034406274
39,transplanted,5.232,0.15712537187626213
39,transplanted,5.24,0.1258697004314807
39,transplanted,5.248,0.08687965437191861
39,transplanted,5.256,0.04332711816607262
39,transplanted,5.264,0.04210227387338953
39,transplanted,5.272,0.022234939925574782
39,transplanted,5.28,0.005435671140894392
39,transplanted,5.288,0.005375796046552677
39,transplanted,5.296,0.009355767852537923
39,transplanted,5.304,0.012723163434198426
39,transplanted,5.312,0.003834542278494463
39,transplanted,5.32,0.003987438347036868
39,transplanted,5.328,0.010437131521371979
39,transplanted,5.336,0.020364493280456947
39,transplanted,5.344,0.025797860272878545
39,transplanted,5.352,0.014852021871319634
39,transplanted,5.36,0.0169098117411729
39,transplanted,5.368,0.019781250773637262
39,transplanted,5.376,0.020098188795005384
39,transplanted,5.384,0.02822474687701474
39,transplanted,5.392,0.020775092772350852
39,transplanted,5.4,0.009822781681490802
39,transplanted,5.408,0.007819362470029489
39,transplanted,5.416,0.005488981733010171
39,transplanted,5.424,-0.011019230620841822
39,transplanted,5.432,-0.015362285633950562
39,transplanted,5.44,-0.004315849132055192
39,transplanted,5.448,-0.014442436173548089
39,transplanted,5.456,-0.017184858884440723
39,transplanted,5.464,-0.02663420648766271
39,transplanted,5.472,-0.02793026211354247
39,transplanted,5.48,-0.03673817722164715
39,transplanted,5.488,-0.03412700554818888
39,transplanted,5.496,-0.020257790181348243
39,transplanted,5.504,-0.023546758314242
39,transplanted,5.512,-0.03366101131566216
39,transplanted,5.52,-0.03151160550678663
39,transplanted,5.528,-0.04409093148764218
39,transplanted,5.536,-0.03469721734840926
39,transplanted,5.544,-0.03227408166550455
39,transplanted,5.552,-0.04341355630471772
39,transplanted,5.56,-0.041802807125103564
39,transplanted,5.568,-0.04051895603577648
39,transplanted,5.576,-0.046624432254734754
39,transplanted,5.584,-0.05809542966415602
39,transplanted,5.592,-0.050646043928232486
39,transplanted,5.6,-0.013287139951984822
39,transplanted,5.608,0.027051287396692877
39,transplanted,5.616,0.02667248023883086
39,transplanted,5.624,0.054284070856176515
39,transplanted,5.632,0.10413897231939932
39,transplanted,5.64,0.13185187681707933
39,transplanted,5.648,0.15723447937205043
39,transplanted,5.656,0.12195216590017297
39,transplanted,5.664,0.03345730227861516
39,transplanted,5.672,-0.018581583993621312
39,transplanted,5.68,-0.05923217099583377
39,transplanted,5.688,-0.09001420906068859
39,transplanted,5.696,-0.08542739409660154
39,transplanted,5.704,-0.08289899857670921
39,transplanted,5.712,-0.08625491222805469
39,transplanted,5.72,-0.08280169930549658
39,transplanted,5.728,-0.0722874988667779
39,transplanted,5.736,-0.12159021916445213
39,transplanted,5.744,-0.09531069083241173
39,transplanted,5.752,0.28057843754551653
39,transplanted,5.76,1.1193694041784483
39,transplanted,5.768,1.35
39,transplanted,5.776,1.35
39,transplanted,5.784,0.3812905103413213
39,transplanted,5.792,-0.12735368126779445
39,transplanted,5.8,0.03357138863865039
39,transplanted,5.808,-0.041871135054624795
39,transplanted,5.816,-0.03957968416793246
39,transplanted,5.824,-0.0864083817007371
39,transplanted,5.832,-0.07984315238274875
39,transplanted,5.84,-0.07980751551048293
39,transplanted,5.848,-0.062372097740260986
39,transplanted,5.856,-0.07613979482964525
39,transplanted,5.864,-0.0562954368346567
39,transplanted,5.872,-0.05079885808189775
39,transplanted,5.88,-0.0323748822126088
39,transplanted,5.888,-0.040963746017248365
39,transplanted,5.896,-0.04475795263009572
39,transplanted,5.904,-0.020631334503389217
39,transplanted,5.912,-0.017151490664200932
39,transplanted,5.92,0.003609742110937254
39,transplanted,5.928,0.0058130888664117185
